  16898.740  0.99365E+00  0.96722E+00  0.97340E+00
  16898.760  0.99396E+00  0.96719E+00  0.97307E+00
  16898.779  0.99431E+00  0.96713E+00  0.97266E+00
  16898.801  0.99519E+00  0.96783E+00  0.97251E+00
  16898.820  0.99637E+00  0.96954E+00  0.97307E+00
  16898.840  0.99771E+00  0.97260E+00  0.97484E+00
  16898.859  0.99870E+00  0.97626E+00  0.97753E+00
  16898.881  0.99884E+00  0.97976E+00  0.98091E+00
  16898.900  0.99813E+00  0.98263E+00  0.98447E+00
  16898.920  0.99690E+00  0.98457E+00  0.98763E+00
  16898.939  0.99548E+00  0.98545E+00  0.98993E+00
  16898.961  0.99420E+00  0.98565E+00  0.99140E+00
  16898.980  0.99346E+00  0.98560E+00  0.99209E+00
  16899.000  0.99301E+00  0.98538E+00  0.99232E+00
  16899.020  0.99248E+00  0.98505E+00  0.99251E+00
  16899.039  0.99167E+00  0.98461E+00  0.99288E+00
  16899.061  0.99051E+00  0.98402E+00  0.99344E+00
  16899.080  0.98898E+00  0.98324E+00  0.99419E+00
  16899.100  0.98774E+00  0.98274E+00  0.99495E+00
  16899.119  0.98741E+00  0.98295E+00  0.99548E+00
  16899.141  0.98815E+00  0.98399E+00  0.99579E+00
  16899.160  0.98994E+00  0.98589E+00  0.99591E+00
  16899.180  0.99245E+00  0.98841E+00  0.99593E+00
  16899.199  0.99479E+00  0.99077E+00  0.99596E+00
  16899.221  0.99611E+00  0.99220E+00  0.99608E+00
  16899.240  0.99638E+00  0.99264E+00  0.99624E+00
  16899.260  0.99558E+00  0.99198E+00  0.99638E+00
  16899.279  0.99422E+00  0.99072E+00  0.99648E+00
  16899.301  0.99317E+00  0.98972E+00  0.99652E+00
  16899.320  0.99313E+00  0.98965E+00  0.99649E+00
  16899.340  0.99383E+00  0.99027E+00  0.99642E+00
  16899.359  0.99509E+00  0.99147E+00  0.99636E+00
  16899.381  0.99611E+00  0.99238E+00  0.99626E+00
  16899.400  0.99593E+00  0.99198E+00  0.99604E+00
  16899.420  0.99424E+00  0.98994E+00  0.99567E+00
  16899.439  0.99163E+00  0.98687E+00  0.99520E+00
  16899.461  0.98856E+00  0.98323E+00  0.99461E+00
  16899.480  0.98596E+00  0.98010E+00  0.99406E+00
  16899.500  0.98478E+00  0.97853E+00  0.99365E+00
  16899.520  0.98427E+00  0.97772E+00  0.99335E+00
  16899.539  0.98287E+00  0.97607E+00  0.99309E+00
  16899.561  0.97899E+00  0.97189E+00  0.99275E+00
  16899.580  0.97062E+00  0.96304E+00  0.99219E+00
  16899.600  0.95565E+00  0.94758E+00  0.99155E+00
  16899.619  0.93536E+00  0.92734E+00  0.99143E+00
  16899.641  0.91152E+00  0.90455E+00  0.99236E+00
  16899.660  0.88793E+00  0.88284E+00  0.99427E+00
  16899.680  0.87038E+00  0.86676E+00  0.99584E+00
  16899.699  0.86456E+00  0.86010E+00  0.99485E+00
  16899.721  0.87074E+00  0.86266E+00  0.99072E+00
  16899.740  0.88804E+00  0.87413E+00  0.98434E+00
  16899.760  0.91114E+00  0.89084E+00  0.97771E+00
  16899.779  0.93412E+00  0.90798E+00  0.97202E+00
  16899.801  0.95310E+00  0.92175E+00  0.96711E+00
  16899.820  0.96693E+00  0.93051E+00  0.96234E+00
  16899.840  0.97435E+00  0.93256E+00  0.95712E+00
  16899.859  0.97757E+00  0.93033E+00  0.95168E+00
  16899.881  0.97878E+00  0.92650E+00  0.94659E+00
  16899.900  0.97943E+00  0.92302E+00  0.94241E+00
  16899.920  0.98047E+00  0.92133E+00  0.93969E+00
  16899.939  0.98248E+00  0.92232E+00  0.93877E+00
  16899.961  0.98428E+00  0.92467E+00  0.93944E+00
  16899.980  0.98463E+00  0.92693E+00  0.94140E+00
  16900.000  0.98360E+00  0.92879E+00  0.94428E+00
  16900.020  0.98126E+00  0.92989E+00  0.94766E+00
  16900.039  0.97808E+00  0.93044E+00  0.95130E+00
  16900.061  0.97500E+00  0.93132E+00  0.95519E+00
  16900.080  0.97282E+00  0.93321E+00  0.95928E+00
  16900.100  0.97001E+00  0.93459E+00  0.96348E+00
  16900.119  0.96539E+00  0.93431E+00  0.96781E+00
  16900.141  0.95729E+00  0.93059E+00  0.97211E+00
  16900.160  0.94394E+00  0.92163E+00  0.97637E+00
  16900.180  0.92472E+00  0.90709E+00  0.98094E+00
  16900.199  0.90194E+00  0.88946E+00  0.98616E+00
  16900.221  0.87819E+00  0.87111E+00  0.99194E+00
  16900.240  0.85851E+00  0.85626E+00  0.99737E+00
  16900.260  0.84873E+00  0.84904E+00  0.10004E+01
  16900.279  0.85137E+00  0.85117E+00  0.99976E+00
  16900.301  0.86517E+00  0.86221E+00  0.99658E+00
  16900.320  0.88715E+00  0.88089E+00  0.99295E+00
  16900.340  0.91151E+00  0.90312E+00  0.99080E+00
  16900.359  0.93325E+00  0.92458E+00  0.99070E+00
  16900.381  0.95066E+00  0.94289E+00  0.99183E+00
  16900.400  0.96284E+00  0.95620E+00  0.99310E+00
  16900.420  0.97022E+00  0.96420E+00  0.99379E+00
  16900.439  0.97463E+00  0.96861E+00  0.99383E+00
  16900.461  0.97794E+00  0.97142E+00  0.99333E+00
  16900.480  0.98074E+00  0.97366E+00  0.99278E+00
  16900.500  0.98386E+00  0.97665E+00  0.99267E+00
  16900.520  0.98709E+00  0.98034E+00  0.99316E+00
  16900.539  0.98976E+00  0.98396E+00  0.99414E+00
  16900.561  0.99138E+00  0.98684E+00  0.99542E+00
  16900.580  0.99215E+00  0.98876E+00  0.99658E+00
  16900.600  0.99213E+00  0.98933E+00  0.99718E+00
  16900.619  0.99190E+00  0.98914E+00  0.99722E+00
  16900.641  0.99210E+00  0.98885E+00  0.99673E+00
  16900.660  0.99292E+00  0.98888E+00  0.99593E+00
  16900.680  0.99410E+00  0.98932E+00  0.99519E+00
  16900.699  0.99537E+00  0.99024E+00  0.99485E+00
  16900.721  0.99635E+00  0.99125E+00  0.99489E+00
  16900.740  0.99659E+00  0.99192E+00  0.99532E+00
  16900.760  0.99627E+00  0.99222E+00  0.99594E+00
  16900.779  0.99573E+00  0.99224E+00  0.99649E+00
  16900.801  0.99530E+00  0.99211E+00  0.99680E+00
  16900.820  0.99515E+00  0.99208E+00  0.99692E+00
  16900.840  0.99556E+00  0.99244E+00  0.99686E+00
  16900.859  0.99614E+00  0.99301E+00  0.99686E+00
  16900.881  0.99651E+00  0.99365E+00  0.99713E+00
  16900.900  0.99652E+00  0.99421E+00  0.99769E+00
  16900.920  0.99611E+00  0.99456E+00  0.99844E+00
  16900.939  0.99535E+00  0.99461E+00  0.99925E+00
  16900.961  0.99463E+00  0.99451E+00  0.99987E+00
  16900.980  0.99438E+00  0.99441E+00  0.10000E+01
  16901.000  0.99457E+00  0.99432E+00  0.99976E+00
  16901.020  0.99512E+00  0.99423E+00  0.99910E+00
  16901.039  0.99585E+00  0.99406E+00  0.99820E+00
  16901.061  0.99640E+00  0.99370E+00  0.99729E+00
  16901.080  0.99645E+00  0.99304E+00  0.99658E+00
  16901.100  0.99620E+00  0.99224E+00  0.99602E+00
  16901.119  0.99585E+00  0.99145E+00  0.99558E+00
  16901.141  0.99561E+00  0.99082E+00  0.99519E+00
  16901.160  0.99572E+00  0.99047E+00  0.99473E+00
  16901.180  0.99626E+00  0.99046E+00  0.99417E+00
  16901.199  0.99687E+00  0.99062E+00  0.99373E+00
  16901.221  0.99721E+00  0.99077E+00  0.99354E+00
  16901.240  0.99712E+00  0.99087E+00  0.99374E+00
  16901.260  0.99640E+00  0.99087E+00  0.99445E+00
  16901.279  0.99520E+00  0.99077E+00  0.99555E+00
  16901.301  0.99392E+00  0.99067E+00  0.99673E+00
  16901.320  0.99289E+00  0.99061E+00  0.99770E+00
  16901.340  0.99213E+00  0.99031E+00  0.99816E+00
  16901.359  0.99170E+00  0.98957E+00  0.99784E+00
  16901.381  0.99132E+00  0.98822E+00  0.99687E+00
  16901.400  0.99060E+00  0.98613E+00  0.99549E+00
  16901.420  0.98940E+00  0.98344E+00  0.99397E+00
  16901.439  0.98796E+00  0.98071E+00  0.99267E+00
  16901.461  0.98639E+00  0.97838E+00  0.99188E+00
  16901.480  0.98493E+00  0.97656E+00  0.99150E+00
  16901.500  0.98378E+00  0.97533E+00  0.99141E+00
  16901.520  0.98229E+00  0.97382E+00  0.99138E+00
  16901.539  0.97941E+00  0.97073E+00  0.99114E+00
  16901.561  0.97415E+00  0.96495E+00  0.99055E+00
  16901.580  0.96558E+00  0.95573E+00  0.98979E+00
  16901.600  0.95275E+00  0.94245E+00  0.98919E+00
  16901.619  0.93676E+00  0.92666E+00  0.98922E+00
  16901.641  0.91920E+00  0.91019E+00  0.99019E+00
  16901.660  0.90257E+00  0.89533E+00  0.99198E+00
  16901.680  0.89015E+00  0.88459E+00  0.99375E+00
  16901.699  0.88505E+00  0.88012E+00  0.99443E+00
  16901.721  0.88740E+00  0.88186E+00  0.99376E+00
  16901.740  0.89680E+00  0.88963E+00  0.99200E+00
  16901.760  0.91071E+00  0.90173E+00  0.99014E+00
  16901.779  0.92600E+00  0.91589E+00  0.98909E+00
  16901.801  0.94030E+00  0.93008E+00  0.98913E+00
  16901.820  0.95262E+00  0.94310E+00  0.99001E+00
  16901.840  0.96203E+00  0.95372E+00  0.99136E+00
  16901.859  0.96921E+00  0.96220E+00  0.99276E+00
  16901.881  0.97496E+00  0.96900E+00  0.99389E+00
  16901.900  0.97975E+00  0.97453E+00  0.99467E+00
  16901.920  0.98388E+00  0.97916E+00  0.99521E+00
  16901.939  0.98758E+00  0.98325E+00  0.99562E+00
  16901.961  0.99053E+00  0.98661E+00  0.99605E+00
  16901.980  0.99245E+00  0.98908E+00  0.99661E+00
  16902.000  0.99351E+00  0.99073E+00  0.99721E+00
  16902.020  0.99395E+00  0.99165E+00  0.99769E+00
  16902.039  0.99411E+00  0.99203E+00  0.99792E+00
  16902.061  0.99443E+00  0.99221E+00  0.99777E+00
  16902.080  0.99532E+00  0.99250E+00  0.99716E+00
  16902.100  0.99656E+00  0.99285E+00  0.99628E+00
  16902.119  0.99794E+00  0.99324E+00  0.99530E+00
  16902.141  0.99915E+00  0.99356E+00  0.99440E+00
  16902.160  0.99986E+00  0.99364E+00  0.99378E+00
  16902.180  0.99992E+00  0.99342E+00  0.99350E+00
  16902.199  0.99958E+00  0.99305E+00  0.99346E+00
  16902.221  0.99912E+00  0.99268E+00  0.99355E+00
  16902.240  0.99875E+00  0.99242E+00  0.99366E+00
  16902.260  0.99871E+00  0.99238E+00  0.99366E+00
  16902.279  0.99897E+00  0.99251E+00  0.99353E+00
  16902.301  0.99927E+00  0.99264E+00  0.99336E+00
  16902.320  0.99937E+00  0.99260E+00  0.99322E+00
  16902.340  0.99924E+00  0.99239E+00  0.99315E+00
  16902.359  0.99877E+00  0.99196E+00  0.99318E+00
  16902.381  0.99819E+00  0.99143E+00  0.99323E+00
  16902.400  0.99780E+00  0.99099E+00  0.99318E+00
  16902.420  0.99773E+00  0.99072E+00  0.99297E+00
  16902.439  0.99791E+00  0.99051E+00  0.99258E+00
  16902.461  0.99828E+00  0.99031E+00  0.99202E+00
  16902.480  0.99849E+00  0.98992E+00  0.99141E+00
  16902.500  0.99822E+00  0.98912E+00  0.99088E+00
  16902.520  0.99745E+00  0.98794E+00  0.99047E+00
  16902.539  0.99636E+00  0.98655E+00  0.99015E+00
  16902.561  0.99520E+00  0.98514E+00  0.98989E+00
  16902.580  0.99437E+00  0.98398E+00  0.98956E+00
  16902.600  0.99429E+00  0.98336E+00  0.98901E+00
  16902.619  0.99487E+00  0.98321E+00  0.98828E+00
  16902.641  0.99594E+00  0.98338E+00  0.98739E+00
  16902.660  0.99718E+00  0.98370E+00  0.98648E+00
  16902.680  0.99818E+00  0.98392E+00  0.98571E+00
  16902.699  0.99857E+00  0.98383E+00  0.98525E+00
  16902.721  0.99848E+00  0.98361E+00  0.98511E+00
  16902.740  0.99802E+00  0.98337E+00  0.98532E+00
  16902.760  0.99745E+00  0.98327E+00  0.98578E+00
  16902.779  0.99706E+00  0.98343E+00  0.98633E+00
  16902.801  0.99698E+00  0.98382E+00  0.98681E+00
  16902.820  0.99693E+00  0.98405E+00  0.98708E+00
  16902.840  0.99672E+00  0.98378E+00  0.98702E+00
  16902.859  0.99605E+00  0.98274E+00  0.98664E+00
  16902.881  0.99463E+00  0.98067E+00  0.98596E+00
  16902.900  0.99255E+00  0.97779E+00  0.98513E+00
  16902.920  0.99018E+00  0.97467E+00  0.98433E+00
  16902.939  0.98791E+00  0.97186E+00  0.98375E+00
  16902.961  0.98624E+00  0.97001E+00  0.98355E+00
  16902.980  0.98566E+00  0.96973E+00  0.98384E+00
  16903.000  0.98617E+00  0.97092E+00  0.98454E+00
  16903.020  0.98759E+00  0.97330E+00  0.98554E+00
  16903.039  0.98961E+00  0.97636E+00  0.98661E+00
  16903.061  0.99177E+00  0.97934E+00  0.98747E+00
  16903.080  0.99361E+00  0.98150E+00  0.98782E+00
  16903.100  0.99503E+00  0.98271E+00  0.98762E+00
  16903.119  0.99591E+00  0.98281E+00  0.98684E+00
  16903.141  0.99635E+00  0.98204E+00  0.98563E+00
  16903.160  0.99653E+00  0.98084E+00  0.98426E+00
  16903.180  0.99662E+00  0.97957E+00  0.98290E+00
  16903.199  0.99666E+00  0.97829E+00  0.98157E+00
  16903.221  0.99674E+00  0.97710E+00  0.98029E+00
  16903.240  0.99680E+00  0.97574E+00  0.97887E+00
  16903.260  0.99677E+00  0.97392E+00  0.97708E+00
  16903.279  0.99656E+00  0.97148E+00  0.97483E+00
  16903.301  0.99615E+00  0.96841E+00  0.97215E+00
  16903.320  0.99551E+00  0.96472E+00  0.96907E+00
  16903.340  0.99469E+00  0.96062E+00  0.96575E+00
  16903.359  0.99377E+00  0.95632E+00  0.96231E+00
  16903.381  0.99285E+00  0.95169E+00  0.95854E+00
  16903.400  0.99205E+00  0.94655E+00  0.95414E+00
  16903.420  0.99141E+00  0.94058E+00  0.94873E+00
  16903.439  0.99095E+00  0.93335E+00  0.94188E+00
  16903.461  0.99063E+00  0.92435E+00  0.93309E+00
  16903.480  0.99033E+00  0.91353E+00  0.92245E+00
  16903.500  0.98989E+00  0.90070E+00  0.90990E+00
  16903.520  0.98921E+00  0.88560E+00  0.89526E+00
  16903.539  0.98826E+00  0.86788E+00  0.87819E+00
  16903.561  0.98699E+00  0.84687E+00  0.85804E+00
  16903.580  0.98545E+00  0.82089E+00  0.83301E+00
  16903.600  0.98370E+00  0.78860E+00  0.80167E+00
  16903.619  0.98147E+00  0.74827E+00  0.76239E+00
  16903.641  0.97841E+00  0.69859E+00  0.71401E+00
  16903.660  0.97384E+00  0.63977E+00  0.65696E+00
  16903.680  0.96661E+00  0.57371E+00  0.59352E+00
  16903.699  0.95513E+00  0.50300E+00  0.52663E+00
  16903.721  0.93813E+00  0.43328E+00  0.46186E+00
  16903.740  0.91438E+00  0.37007E+00  0.40472E+00
  16903.760  0.88542E+00  0.31862E+00  0.35985E+00
  16903.779  0.85772E+00  0.28355E+00  0.33058E+00
  16903.801  0.84171E+00  0.26726E+00  0.31752E+00
  16903.820  0.84394E+00  0.26837E+00  0.31800E+00
  16903.840  0.86385E+00  0.28483E+00  0.32971E+00
  16903.859  0.89105E+00  0.31057E+00  0.34855E+00
  16903.881  0.91765E+00  0.33912E+00  0.36956E+00
  16903.900  0.93993E+00  0.36466E+00  0.38796E+00
  16903.920  0.95673E+00  0.38240E+00  0.39970E+00
  16903.939  0.96796E+00  0.38904E+00  0.40192E+00
  16903.961  0.97531E+00  0.38574E+00  0.39551E+00
  16903.980  0.97974E+00  0.37433E+00  0.38208E+00
  16904.000  0.98248E+00  0.35924E+00  0.36564E+00
  16904.020  0.98494E+00  0.34573E+00  0.35102E+00
  16904.039  0.98788E+00  0.33844E+00  0.34259E+00
  16904.061  0.99089E+00  0.34058E+00  0.34371E+00
  16904.080  0.99350E+00  0.35491E+00  0.35723E+00
  16904.100  0.99499E+00  0.38091E+00  0.38282E+00
  16904.119  0.99491E+00  0.41746E+00  0.41959E+00
  16904.141  0.99389E+00  0.46236E+00  0.46520E+00
  16904.160  0.99275E+00  0.51273E+00  0.51648E+00
  16904.180  0.99203E+00  0.56568E+00  0.57023E+00
  16904.199  0.99205E+00  0.61903E+00  0.62398E+00
  16904.221  0.99306E+00  0.67056E+00  0.67524E+00
  16904.240  0.99456E+00  0.71889E+00  0.72282E+00
  16904.260  0.99615E+00  0.76295E+00  0.76590E+00
  16904.279  0.99749E+00  0.80203E+00  0.80405E+00
  16904.301  0.99829E+00  0.83573E+00  0.83717E+00
  16904.320  0.99836E+00  0.86398E+00  0.86540E+00
  16904.340  0.99801E+00  0.88710E+00  0.88887E+00
  16904.359  0.99745E+00  0.90558E+00  0.90789E+00
  16904.381  0.99695E+00  0.92017E+00  0.92299E+00
  16904.400  0.99674E+00  0.93173E+00  0.93478E+00
  16904.420  0.99692E+00  0.94104E+00  0.94395E+00
  16904.439  0.99732E+00  0.94859E+00  0.95114E+00
  16904.461  0.99777E+00  0.95489E+00  0.95702E+00
  16904.480  0.99815E+00  0.96007E+00  0.96185E+00
  16904.500  0.99828E+00  0.96420E+00  0.96586E+00
  16904.520  0.99822E+00  0.96741E+00  0.96913E+00
  16904.539  0.99813E+00  0.96987E+00  0.97168E+00
  16904.561  0.99814E+00  0.97171E+00  0.97352E+00
  16904.580  0.99832E+00  0.97322E+00  0.97486E+00
  16904.600  0.99874E+00  0.97463E+00  0.97586E+00
  16904.619  0.99927E+00  0.97599E+00  0.97670E+00
  16904.641  0.99971E+00  0.97729E+00  0.97757E+00
  16904.660  0.99998E+00  0.97850E+00  0.97851E+00
  16904.680  0.10001E+01  0.97950E+00  0.97944E+00
  16904.699  0.99995E+00  0.98019E+00  0.98024E+00
  16904.721  0.99981E+00  0.98069E+00  0.98088E+00
  16904.740  0.99983E+00  0.98109E+00  0.98126E+00
  16904.760  0.99998E+00  0.98144E+00  0.98145E+00
  16904.779  0.10002E+01  0.98179E+00  0.98160E+00
  16904.801  0.10003E+01  0.98210E+00  0.98179E+00
  16904.820  0.10001E+01  0.98214E+00  0.98208E+00
  16904.840  0.99919E+00  0.98171E+00  0.98250E+00
  16904.859  0.99778E+00  0.98076E+00  0.98294E+00
  16904.881  0.99593E+00  0.97929E+00  0.98329E+00
  16904.900  0.99393E+00  0.97754E+00  0.98351E+00
  16904.920  0.99224E+00  0.97599E+00  0.98362E+00
  16904.939  0.99125E+00  0.97505E+00  0.98365E+00
  16904.961  0.99108E+00  0.97498E+00  0.98376E+00
  16904.980  0.99184E+00  0.97604E+00  0.98407E+00
  16905.000  0.99329E+00  0.97795E+00  0.98456E+00
  16905.020  0.99506E+00  0.98027E+00  0.98514E+00
  16905.039  0.99686E+00  0.98257E+00  0.98567E+00
  16905.061  0.99843E+00  0.98440E+00  0.98595E+00
  16905.080  0.99958E+00  0.98535E+00  0.98577E+00
  16905.100  0.10003E+01  0.98559E+00  0.98526E+00
  16905.119  0.10008E+01  0.98529E+00  0.98453E+00
  16905.141  0.10010E+01  0.98478E+00  0.98382E+00
  16905.160  0.10010E+01  0.98448E+00  0.98346E+00
  16905.180  0.10011E+01  0.98467E+00  0.98364E+00
  16905.199  0.10010E+01  0.98533E+00  0.98430E+00
  16905.221  0.10010E+01  0.98642E+00  0.98541E+00
  16905.240  0.10011E+01  0.98767E+00  0.98664E+00
  16905.260  0.10011E+01  0.98878E+00  0.98766E+00
  16905.279  0.10013E+01  0.98956E+00  0.98828E+00
  16905.301  0.10015E+01  0.98996E+00  0.98847E+00
  16905.320  0.10017E+01  0.98997E+00  0.98825E+00
  16905.340  0.10019E+01  0.98979E+00  0.98791E+00
  16905.359  0.10019E+01  0.98961E+00  0.98774E+00
  16905.381  0.10017E+01  0.98957E+00  0.98792E+00
  16905.400  0.10013E+01  0.98979E+00  0.98853E+00
  16905.420  0.10007E+01  0.99030E+00  0.98956E+00
  16905.439  0.10002E+01  0.99100E+00  0.99076E+00
  16905.461  0.99991E+00  0.99178E+00  0.99187E+00
  16905.480  0.99980E+00  0.99253E+00  0.99273E+00
  16905.500  0.99997E+00  0.99311E+00  0.99314E+00
  16905.520  0.10004E+01  0.99350E+00  0.99315E+00
  16905.539  0.10008E+01  0.99371E+00  0.99289E+00
  16905.561  0.10013E+01  0.99379E+00  0.99255E+00
  16905.580  0.10016E+01  0.99381E+00  0.99226E+00
  16905.600  0.10017E+01  0.99387E+00  0.99220E+00
  16905.619  0.10016E+01  0.99395E+00  0.99231E+00
  16905.641  0.10015E+01  0.99402E+00  0.99252E+00
  16905.660  0.10014E+01  0.99405E+00  0.99271E+00
  16905.680  0.10012E+01  0.99396E+00  0.99276E+00
  16905.699  0.10011E+01  0.99370E+00  0.99258E+00
  16905.721  0.10011E+01  0.99335E+00  0.99228E+00
  16905.740  0.10011E+01  0.99301E+00  0.99197E+00
  16905.760  0.10010E+01  0.99279E+00  0.99178E+00
  16905.779  0.10010E+01  0.99284E+00  0.99188E+00
  16905.801  0.10009E+01  0.99321E+00  0.99233E+00
  16905.820  0.10008E+01  0.99380E+00  0.99298E+00
  16905.840  0.10008E+01  0.99451E+00  0.99373E+00
  16905.859  0.10008E+01  0.99515E+00  0.99435E+00
  16905.881  0.10009E+01  0.99553E+00  0.99463E+00
  16905.900  0.10011E+01  0.99559E+00  0.99450E+00
  16905.920  0.10014E+01  0.99540E+00  0.99404E+00
  16905.939  0.10017E+01  0.99505E+00  0.99337E+00
  16905.961  0.10020E+01  0.99470E+00  0.99270E+00
  16905.980  0.10023E+01  0.99454E+00  0.99230E+00
  16906.000  0.10024E+01  0.99455E+00  0.99221E+00
  16906.020  0.10023E+01  0.99466E+00  0.99241E+00
  16906.039  0.10020E+01  0.99475E+00  0.99280E+00
  16906.061  0.10016E+01  0.99469E+00  0.99313E+00
  16906.080  0.10011E+01  0.99430E+00  0.99318E+00
  16906.100  0.10008E+01  0.99365E+00  0.99285E+00
  16906.119  0.10007E+01  0.99281E+00  0.99209E+00
  16906.141  0.10009E+01  0.99185E+00  0.99098E+00
  16906.160  0.10012E+01  0.99088E+00  0.98972E+00
  16906.180  0.10015E+01  0.98998E+00  0.98849E+00
  16906.199  0.10017E+01  0.98910E+00  0.98744E+00
  16906.221  0.10015E+01  0.98822E+00  0.98670E+00
  16906.240  0.10011E+01  0.98741E+00  0.98631E+00
  16906.260  0.10005E+01  0.98672E+00  0.98627E+00
  16906.279  0.99973E+00  0.98628E+00  0.98655E+00
  16906.301  0.99915E+00  0.98629E+00  0.98713E+00
